,URL,Title,Company_Symbol,Author,Date_Published,Time_Published,Overall_SA,Positive_SA,Negative_SA,Neutral_SA
206,https://www.ibtimes.com/tesla-ceo-elon-musk-faces-trial-calling-british-diver-pedo-2791412,Tesla CEO Elon Musk Faces Trial For Calling British Diver 'Pedo',TSLA,Arthur Villasanta,05/12/19,9:46 PM,-0.988,0.08,0.141,0.779
207,https://www.ibtimes.com/tesla-voted-most-loved-brand-2019-new-car-awards-autotrader-2791397,Tesla Voted Most Loved Brand In 2019 New Car Awards By Autotrader,TSLA,Arthur Villasanta,05/12/19,8:11 PM,0.9933,0.149,0.006999999999999999,0.8440000000000001
208,https://www.ibtimes.com/tesla-model-y-prototype-spotted-cruising-along-california-streets-potentially-filming-2791322,Tesla Model Y Prototype Spotted Cruising Along California Streets; Potentially Filming Promotion,TSLA,Jerome Santos,05/12/19,6:00 AM,-0.2263,0.009000000000000001,0.011000000000000001,0.981
209,https://www.ibtimes.com/tesla-potentially-hampered-own-sales-analysts-say-2791197,"Tesla Potentially Hampered By Own Sales, Analysts Say",TSLA,Jerome Santos,05/11/19,5:37 AM,0.9509,0.07,0.024,0.906
210,https://www.ibtimes.com/elon-musk-pokes-fun-jeff-bezos-blue-origin-announcement-2791078,Elon Musk Pokes Fun At Jeff Bezos’ Blue Origin Announcement,ORHOF,Dawn Geske,05/10/19,10:32 AM,-0.4767,0.016,0.038,0.946
211,https://www.ibtimes.com/dyson-quietly-prepares-tesla-model-y-rival-should-elon-musk-be-worried-2790978,Dyson Quietly Prepares Tesla Model Y Rival: Should Elon Musk Be Worried?,TSLA,Lorraine Lorenzo,05/10/19,1:52 AM,0.9013,0.052000000000000005,0.016,0.932
212,https://www.ibtimes.com/volkswagens-tesla-killer-id3-electric-gets-10000-preorders-24-hours-2790975,"Volkswagen’s Tesla Killer, ID.3 Electric, Gets 10,000 Preorders In 24 Hours",ID,Arthur Villasanta,05/10/19,1:08 AM,0.9778,0.061,0.0,0.9390000000000001
213,https://www.ibtimes.com/tesla-top-search-pornhub-over-autopilot-porn-video-2790966,Tesla Is Top Search On Pornhub Over Autopilot Porn Video,TSLA,Arthur Villasanta,05/10/19,12:50 AM,0.7679,0.049,0.032,0.92
214,https://www.ibtimes.com/tesla-model-s-update-causes-performance-bug-struggles-limited-power-2790824,"Tesla Model S Update Causes Performance Bug, Struggles With Limited Power",TSLA,Kalyan Kumar,05/09/19,10:25 AM,-0.9874,0.031,0.12,0.848
215,https://www.ibtimes.com/volkswagen-launches-tesla-killer-id3-electric-car-now-available-preorder-2790721,"Volkswagen Launches Tesla Killer ID.3 Electric Car, Now Available For Preorder",ID,Arthur Villasanta,05/09/19,12:32 AM,0.94,0.051,0.009000000000000001,0.939
216,https://www.ibtimes.com/tesla-model-3-now-has-tow-hitch-feature-available-only-europe-2790596,"Tesla Model 3 Now Has Tow Hitch Feature, Available Only In Europe",TSLA,Kalyan Kumar,05/08/19,10:24 AM,0.9359999999999999,0.09,0.052000000000000005,0.858
217,https://www.ibtimes.com/top-5-energy-technologies-expect-2020s-2790554,Top 5 Energy Technologies To Expect In The 2020s,EGYH,Bruce F Nagy,05/08/19,6:00 AM,0.9998,0.165,0.068,0.767
218,https://www.ibtimes.com/apples-tesla-model-x-rival-project-titan-car-feature-confidence-algorithm-2790548,Apple’s Tesla Model X Rival ‘Project Titan’ Car To Feature ‘Confidence’ Algorithm,AAPL,Julio Cachila,05/08/19,5:24 AM,0.9917,0.11699999999999999,0.0,0.883
219,https://www.ibtimes.com/tesla-model-y-rival-kia-niro-ev-disappoints-putting-acceleration-2790502,Tesla Model Y Rival Kia Niro EV Disappoints With ‘Off-Putting Acceleration’,TSLA,Lorraine Lorenzo,05/08/19,2:17 AM,-0.9071,0.077,0.092,0.831
220,https://www.ibtimes.com/elon-musk-loads-more-tesla-stock-2790481,Elon Musk Loads Up On More Tesla Stock,TSLA,Daniel Sparks,05/07/19,11:59 PM,0.993,0.142,0.034,0.8240000000000001
221,https://www.ibtimes.com/mercedes-benz-commences-tesla-model-y-rival-eqc-production-ahead-elon-musks-suv-2790312,Mercedes-Benz Commences Tesla Model Y Rival EQC Production Ahead Of Elon Musk’s SUV,TSLA,Jerome Santos,05/07/19,5:30 AM,0.9032,0.052000000000000005,0.017,0.932
222,https://www.ibtimes.com/why-reducing-carbon-emissions-cars-trucks-will-be-so-hard-2790284,Why Reducing Carbon Emissions From Cars And Trucks Will Be So Hard,WMB,David Keith,05/07/19,1:05 AM,0.993,0.075,0.025,0.9
223,https://www.ibtimes.com/video-shows-tesla-model-3-autopilot-saves-driver-collision-2790280,Video Shows Tesla Model 3 Autopilot Saves Driver From Collision,TSLA,Kalyan Kumar,05/07/19,12:49 AM,-0.743,0.091,0.114,0.794
224,https://www.ibtimes.com/tesla-ceo-elon-musks-promises-are-lot-horses-t-says-david-einhorn-2790255,"Tesla CEO Elon Musk's Promises Are 'A Lot Of Horses--t', Says David Einhorn",TSLA,Arthur Villasanta,05/07/19,12:19 AM,-0.8718,0.09,0.11,0.8
225,https://www.ibtimes.com/tesla-gm-ford-heated-race-first-electric-pickup-us-2790065,"Tesla, GM, Ford In Heated Race For First Electric Pickup In US",TSLA,Arthur Villasanta,05/05/19,11:34 PM,0.9781,0.08,0.035,0.885
226,https://www.ibtimes.com/video-shows-tesla-model-s-impressively-floats-through-floods-2790061,Video Shows Tesla Model S Impressively Floats Through Floods,TSLA,Kalyan Kumar,05/05/19,10:35 PM,0.9404,0.068,0.026000000000000002,0.9059999999999999
227,https://www.ibtimes.com/tesla-guards-important-company-data-announcements-leaks-fire-leaker-employees-2790008,"Tesla Guards Important Company Data, Announcements From Leaks, To Fire Leaker Employees",TSLA,Jerome Santos,05/05/19,5:30 AM,-0.3818,0.085,0.08900000000000001,0.826
228,https://www.ibtimes.com/tesla-autopilot-prevents-accidents-new-ever-present-features-2789952,"Tesla Autopilot Prevents Accidents With New, Ever-Present Features",TSLA,Jerome Santos,05/04/19,6:23 AM,0.9840000000000001,0.10300000000000001,0.027999999999999997,0.868
229,https://www.ibtimes.com/tesla-reaffirms-guidance-90000-100000-deliveries-q2-2789885,"Tesla Reaffirms Guidance For 90,000 To 100,000 Deliveries In Q2",TSLA,Daniel Sparks,05/03/19,3:10 PM,0.987,0.123,0.025,0.852
230,https://www.ibtimes.com/tesla-self-driving-will-boost-market-cap-500b-elon-musk-says-2789586,"Tesla Self Driving Will Boost Market Cap To $500B, Elon Musk Says",TSLA,Arthur Villasanta,05/02/19,9:18 PM,0.8658,0.066,0.022000000000000002,0.912
231,https://www.ibtimes.com/tesla-sells-cheaper-model-3-canada-shorter-range-2789329,Tesla Sells Cheaper Model 3 In Canada With Shorter Range,TSLA,Arthur Villasanta,05/01/19,11:27 PM,0.8945,0.052000000000000005,0.019,0.929
232,https://www.ibtimes.com/tesla-autopilot-may-have-killed-apple-employee-fatal-crash-2789305,Tesla Autopilot May Have Killed Apple Employee In Fatal Crash,TSLA,Lorraine Lorenzo,05/01/19,9:39 PM,-0.4229,0.061,0.08900000000000001,0.85
233,https://www.ibtimes.com/tesla-boost-solar-rooftop-panel-business-slashing-prices-40-2789150,Tesla To Boost Solar Rooftop Panel Business By Slashing Prices 40%,TSLA,Kalyan Kumar,05/01/19,5:29 AM,0.8988,0.053,0.029,0.918
234,https://www.ibtimes.com/tesla-model-3-update-when-will-elon-musks-gigafactory-3-begin-production-2789094,Tesla Model 3 Update: When Will Elon Musk’s Gigafactory 3 Begin Production?,TSLA,Jerome Santos,05/01/19,3:04 AM,0.8957,0.039,0.0,0.961
235,https://www.ibtimes.com/tesla-pickup-truck-release-date-price-what-we-know-so-far-2789078,"Tesla Pickup Truck Release Date, Price: What We Know So Far",TSLA,Lorraine Lorenzo,04/30/19,11:57 PM,0.981,0.07400000000000001,0.0,0.926
236,https://www.ibtimes.com/tesla-referral-program-update-new-incentives-different-competition-2788856,Tesla Referral Program Update: New Incentives Different From Competition,TSLA,Jerome Santos,04/30/19,3:26 AM,0.9968,0.191,0.006999999999999999,0.802
237,https://www.ibtimes.com/tesla-gets-massive-model-3-orders-sales-western-europe-surge-2788778,Tesla Gets Massive Model 3 Orders As Sales In Western Europe Surge,TSLA,Arthur Villasanta,04/29/19,11:35 PM,0.9783,0.078,0.012,0.909
238,https://www.ibtimes.com/tesla-pickup-truck-specs-release-could-concept-be-better-real-thing-2788765,"Tesla Pickup Truck Specs, Release: Could Concept Be Better Than The Real Thing?",TSLA,Lorraine Lorenzo,04/29/19,10:39 PM,0.9772,0.096,0.033,0.871
239,https://www.ibtimes.com/victims-tennessee-killing-spree-identified-relatives-killer-michael-cummins-2788739,"Victims In Tennessee Killing Spree Identified As Relatives Of Killer, Michael Cummins",TVE,Kevin Billings,04/29/19,4:00 PM,-0.9974,0.012,0.206,0.7829999999999999
240,https://www.ibtimes.com/tesla-shows-model-y-deep-blue-metallic-paint-outside-seat-factory-2788583,Tesla Shows Off Model Y In Deep Blue Metallic Paint Outside Seat Factory,TSLA,Jerome Santos,04/29/19,3:25 AM,0.9493,0.055999999999999994,0.0,0.9440000000000001
241,https://www.ibtimes.com/tesla-pickup-truck-looks-bold-unapologetically-futuristic-new-concept-art-2788520,Tesla Pickup Truck Looks ‘Bold And Unapologetically Futuristic’ In New Concept Art,TSLA,Lorraine Lorenzo,04/29/19,12:16 AM,0.9764,0.094,0.011,0.895
242,https://www.ibtimes.com/elon-musks-tesla-roadster-trunk-space-little-bigger-standard-supercar-segment-2788469,Elon Musk’s Tesla Roadster Trunk Space ‘Little Bigger’ Than Standard In Supercar Segment,TSLA,Lorraine Lorenzo,04/28/19,10:42 PM,0.9864,0.111,0.018000000000000002,0.871
243,https://www.ibtimes.com/tesla-expands-referral-program-offer-7500-supercharge-kilometers-free-2788489,"Tesla Expands Referral Program To Offer 7,500 Supercharge Kilometers Free",TSLA,Kalyan Kumar,04/28/19,10:20 PM,0.9955,0.17800000000000002,0.013,0.81
244,https://www.ibtimes.com/tesla-ceo-elon-musk-reaches-agreement-sec-2788340,Tesla CEO Elon Musk Reaches An Agreement With The SEC,TSLA,Daniel Sparks,04/27/19,7:27 AM,0.9771,0.133,0.091,0.7759999999999999
245,https://www.ibtimes.com/tesla-model-y-delayed-because-elon-musk-cant-decide-where-build-suv-2788050,Tesla Model Y Delayed Because Elon Musk Can't Decide Where To Build SUV?,TSLA,Lorraine Lorenzo,04/25/19,10:08 PM,-0.0264,0.035,0.03,0.935
246,https://www.ibtimes.com/tesla-declares-war-waymos-lidar-technology-2787767,Tesla Declares War On Waymo's Lidar Technology,TSLA,Billy Duberstein,04/24/19,11:40 PM,0.9964,0.099,0.03,0.871
247,https://www.ibtimes.com/tesla-faces-most-difficult-logistics-problem-loses-702m-q1-2787761,"Tesla Faces ’Most Difficult Logistics Problem,’ Loses $702M In Q1",TSLA,Arthur Villasanta,04/24/19,11:31 PM,-0.9564,0.06,0.093,0.847
248,https://www.ibtimes.com/tesla-model-s-model-x-get-new-motors-boost-range-power-2787734,"Tesla Model S And Model X Get New Motors, Boost Range And Power",TSLA,Arthur Villasanta,04/24/19,8:36 PM,0.9694,0.067,0.006,0.9279999999999999
249,https://www.ibtimes.com/new-tesla-battery-will-last-1-million-miles-going-production-next-year-2787552,"New Tesla Battery Will Last 1 Million Miles, Going Into Production Next Year",TSLA,Arthur Villasanta,04/24/19,7:00 AM,0.9426,0.067,0.01,0.923
250,https://www.ibtimes.com/tesla-roadster-features-advanced-tech-will-let-owners-open-vehicle-finger-swipe-2787589,Tesla Roadster Features: Advanced Tech Will Let Owners Open Vehicle With Finger Swipe,TSLA,Lorraine Lorenzo,04/24/19,5:30 AM,0.9864,0.092,0.019,0.889
251,https://www.ibtimes.com/tesla-robotaxi-elon-musk-confident-hybrid-ride-sharing-network-venture-will-succeed-2787246,"Tesla ‘Robotaxi’: Elon Musk ‘Confident’ Hybrid, Ride-Sharing Network Venture Will Succeed",TSLA,Lorraine Lorenzo,04/23/19,1:48 AM,0.9939,0.14300000000000002,0.034,0.823
252,https://www.ibtimes.com/tesla-roadster-release-date-price-performance-everything-we-know-so-far-2787224,"Tesla Roadster Release Date, Price, Performance And Everything We Know So Far",TSLA,Lorraine Lorenzo,04/23/19,1:29 AM,0.9719,0.099,0.02,0.8809999999999999
253,https://www.ibtimes.com/elon-musk-mocks-tesla-competition-lidar-fools-errand-2787159,Elon Musk Mocks Tesla Competition: 'Lidar Is A Fool’s Errand',TSLA,Arthur Villasanta,04/22/19,8:14 PM,0.8156,0.08,0.059,0.861
254,https://www.ibtimes.com/tesla-model-s-explodes-while-parked-china-investigation-already-underway-2786942,"Tesla Model S Explodes While Parked In China, Investigation Already Underway",TSLA,Arthur Villasanta,04/22/19,12:59 AM,-0.8779,0.045,0.081,0.8740000000000001
255,https://www.ibtimes.com/why-tesla-model-y-rival-audi-e-tron-production-slowing-down-2786937,Why Tesla Model Y Rival Audi E-Tron Production Is Slowing Down,TSLA,Lorraine Lorenzo,04/22/19,12:49 AM,0.1779,0.065,0.063,0.872
256,https://www.ibtimes.com/elon-musks-tesla-surprisingly-fails-lead-autonomous-driving-technology-2786913,Elon Musk’s Tesla Surprisingly Fails To Lead Autonomous Driving Technology,TSLA,Lorraine Lorenzo,04/22/19,12:04 AM,0.9648,0.098,0.039,0.863
257,https://www.ibtimes.com/tesla-model-3-inventory-now-online-available-immediate-delivery-2786898,"Tesla Model 3 Inventory Now Online, Available For 'Immediate' Delivery",TSLA,Arthur Villasanta,04/21/19,10:08 PM,0.3182,0.04,0.026,0.934
258,https://www.ibtimes.com/solar-energy-2019-will-be-record-year-industry-2786861,Solar Energy 2019: Will This Be A Record Year For The Industry?,FSLR,Travis Hoium,04/21/19,6:34 PM,0.9986,0.19899999999999998,0.043,0.758
259,https://www.ibtimes.com/tesla-board-directors-shakeup-how-will-affect-company-2786834,Tesla Board Of Directors Shakeup: How Will This Affect Company?,TSLA,Jerome Santos,04/21/19,3:37 AM,0.5968,0.047,0.033,0.92
260,https://www.ibtimes.com/tesla-spotted-filming-self-driving-demo-ahead-investor-event-2786616,Tesla Spotted Filming Self Driving Demo Ahead Of Investor Event,TSLA,Kalyan Kumar,04/19/19,8:12 AM,0.0129,0.040999999999999995,0.038,0.9209999999999999
261,https://www.ibtimes.com/pininfarina-battista-electric-hypercar-faster-fighter-jet-2786536,Pininfarina Battista Electric Hypercar Is Faster Than A Fighter Jet,PNINF,Arthur Villasanta,04/19/19,1:14 AM,0.989,0.107,0.005,0.888
262,https://www.ibtimes.com/elon-musk-says-tesla-cars-will-drive-better-humans-2786409,Elon Musk Says Tesla Cars Will Drive Better Than Humans,TSLA,Kalyan Kumar,04/18/19,11:09 AM,0.9784,0.075,0.017,0.9079999999999999
263,https://www.ibtimes.com/tesla-model-s-model-x-get-interior-motor-upgrades-2786267,"Tesla Model S And Model X To Get Interior, Motor Upgrades",TSLA,Arthur Villasanta,04/17/19,11:24 PM,0.3612,0.024,0.012,0.964
264,https://www.ibtimes.com/apple-working-revolutionary-design-self-driving-car-2786228,Apple Is Working On ’Revolutionary Design’ For Self-Driving Car,AAPL,Arthur Villasanta,04/17/19,9:30 PM,0.9713,0.081,0.008,0.9109999999999999
265,https://www.ibtimes.com/could-elon-musks-tesla-roadster-model-s-reach-collectible-status-future-2785995,"Could Elon Musk’s Tesla Roadster, Model S Reach Collectible Status In The Future?",TSLA,Lorraine Lorenzo,04/17/19,1:33 AM,0.992,0.109,0.0,0.8909999999999999
266,https://www.ibtimes.com/warren-buffett-advice-tesla-ceo-elon-musk-stop-tweeting-2785954,Warren Buffett Advice For Tesla CEO Elon Musk: Stop Tweeting,TSLA,Kalyan Kumar,04/16/19,10:27 PM,-0.2128,0.085,0.078,0.836
267,https://www.ibtimes.com/do-tesla-cars-help-mitigate-climate-change-impact-report-musks-evs-released-2785657,Do Tesla Cars Help Mitigate Climate Change? Impact Report On Musk’s EVs Released,TSLA,Lorraine Lorenzo,04/15/19,10:55 PM,0.9796,0.106,0.027000000000000003,0.867
268,https://www.ibtimes.com/tesla-sentry-mode-caught-politician-culprit-hit-run-incident-2785466,Tesla Sentry Mode Caught Politician Culprit In Hit-And-Run Incident,TSLA,Jerome Santos,04/15/19,2:50 AM,0.1625,0.077,0.078,0.845
269,https://www.ibtimes.com/volkswagen-compete-against-tesla-own-electric-suv-chinese-market-2785432,Volkswagen To Compete Against Tesla With Own Electric SUV In Chinese Market,TSLA,Jerome Santos,04/15/19,12:23 AM,-0.3291,0.029,0.027000000000000003,0.944
270,https://www.ibtimes.com/tesla-model-3-beats-gas-powered-mercedes-cls-53-dodge-hellcat-race-2785444,"Tesla Model 3 Beats Gas-Powered Mercedes CLS 53, Dodge Hellcat In Race",TSLA,Arthur Villasanta,04/15/19,12:03 AM,0.9564,0.106,0.07,0.8240000000000001
271,https://www.ibtimes.com/tesla-potential-turmoil-public-opinion-sales-development-decline-experts-say-2785350,"Tesla In Potential Turmoil As Public Opinion, Sales And Development Decline, Experts Say",TSLA,Jerome Santos,04/14/19,7:21 PM,-0.9724,0.03,0.096,0.8740000000000001
272,https://www.ibtimes.com/tesla-semi-truck-revolutionize-not-replace-trucking-industry-2785365,"Tesla Semi Truck To Revolutionize, Not Replace Trucking Industry",TSLA,Jerome Santos,04/14/19,3:39 AM,0.9868,0.109,0.017,0.8740000000000001
273,https://www.ibtimes.com/tesla-makes-autopilot-standard-increases-ev-prices-2785152,"Tesla Makes Autopilot A Standard, Increases EV Prices",TSLA,Kalyan Kumar,04/12/19,5:39 AM,-0.8418,0.013,0.035,0.953
274,https://www.ibtimes.com/tesla-freezes-gigafactory-expansion-plan-panasonic-suspends-shanghai-investment-2785090,"Tesla Freezes Gigafactory Expansion Plan, Panasonic Suspends Shanghai Investment",TSLA,Arthur Villasanta,04/12/19,12:23 AM,0.6187,0.06,0.055,0.884
275,https://www.ibtimes.com/spacex-falcon-heavy-launch-successful-lands-all-three-boosters-2785044,"SpaceX Falcon Heavy Launch Successful, Lands All Three Boosters",FLMN,Arthur Villasanta,04/11/19,8:59 PM,0.9849,0.126,0.032,0.841
276,https://www.ibtimes.com/tesla-benefit-bill-expanding-federal-electric-vehicles-tax-credits-2784777,Tesla To Benefit From Bill Expanding Federal Electric Vehicles Tax Credits,TSLA,Arthur Villasanta,04/10/19,11:22 PM,0.9926,0.146,0.026000000000000002,0.8290000000000001
277,https://www.ibtimes.com/spacex-falcon-heavy-launched-cancelled-due-winds-moved-thursday-2784766,"SpaceX Falcon Heavy Launched Cancelled Due To Winds, Moved To Thursday",FLMN,Arthur Villasanta,04/10/19,9:41 PM,0.9039,0.047,0.019,0.934
278,https://www.ibtimes.com/war-ceos-elon-musk-slams-jeff-bezos-project-kuiper-2784639,War Of The CEOs? Elon Musk Slams Jeff Bezo’s Project Kuiper,RUBI,Dawn Geske,04/10/19,9:57 AM,0.8934,0.067,0.018000000000000002,0.9159999999999999
279,https://www.ibtimes.com/spacex-falcon-heavy-launch-video-live-stream-where-watch-rocket-flight-online-2784526,SpaceX Falcon Heavy Launch Video Live Stream: Where To Watch Rocket Flight Online,FLMN,Arthur Villasanta,04/10/19,8:00 AM,0.831,0.035,0.008,0.957
280,https://www.ibtimes.com/tesla-competitor-nissan-infiniti-launch-first-electric-car-made-china-2784576,"Tesla Competitor Nissan Infiniti To Launch First Electric Car, Made In China",NSANY,Kalyan Kumar,04/10/19,5:43 AM,0.9922,0.122,0.006,0.873
281,https://www.ibtimes.com/tesla-new-feature-allows-cars-find-their-owners-parking-lot-2784415,Tesla New Feature Allows Cars To Find Their Owners In Parking Lot,TSLA,Jerome Santos,04/09/19,11:21 PM,0.8516,0.036000000000000004,0.006999999999999999,0.957
282,https://www.ibtimes.com/tesla-layoffs-2019-elon-musk-fires-more-staff-start-q2-2784043,Tesla Layoffs 2019: Elon Musk Fires More Staff To Start Q2,TSLA,Arthur Villasanta,04/08/19,8:18 PM,-0.9841,0.044000000000000004,0.1,0.856
283,https://www.ibtimes.com/tesla-model-3-dominates-us-electric-car-market-60-ev-sales-2783940,Tesla Model 3 Dominates US Electric Car Market With 60% Of EV Sales,TSLA,Kalyan Kumar,04/08/19,10:47 AM,0.9818,0.101,0.02,0.879
284,https://www.ibtimes.com/tesla-autopilot-could-avoid-potholes-road-soon-elon-musk-says-2783835,"Tesla Autopilot Could Avoid Potholes On The Road Soon, Elon Musk Says",TSLA,Arthur Villasanta,04/08/19,5:49 AM,0.9777,0.114,0.049,0.8370000000000001
285,https://www.ibtimes.com/fiat-chrysler-pay-tesla-hundreds-millions-avoid-eu-emissions-fines-2783807,Fiat Chrysler To Pay Tesla Hundreds Of Millions To Avoid EU Emissions Fines,FCAU,Arthur Villasanta,04/08/19,1:23 AM,0.9753,0.098,0.043,0.8590000000000001
286,https://www.ibtimes.com/why-tesla-should-prioritize-semi-2783672,Why Tesla Should Prioritize The Semi,TSLA,Jerome Santos,04/07/19,5:18 AM,-0.0644,0.065,0.065,0.87
287,https://www.ibtimes.com/tesla-flexes-its-software-prowess-latest-over-air-update-2783598,Tesla Flexes Its Software Prowess In Latest Over-The-Air Update,TSLA,Daniel Sparks,04/06/19,12:41 PM,0.9749,0.07400000000000001,0.012,0.914
288,https://www.ibtimes.com/tesla-self-driving-cars-compete-uber-lyft-services-ceo-elon-musk-says-2783532,"Tesla Self-Driving Cars To Compete With Uber, Lyft Services, CEO Elon Musk Says",TSLA,Jerome Santos,04/06/19,5:18 AM,0.9859,0.111,0.006,0.883
289,https://www.ibtimes.com/silver-lining-teslas-deliveries-update-model-3-demand-2783342,The Silver Lining In Tesla's Deliveries Update: Model 3 Demand,MODN,Daniel Sparks,04/05/19,2:56 AM,0.9228,0.07,0.051,0.878
290,https://www.ibtimes.com/tesla-full-self-driving-feature-launch-soon-autopilot-upgrade-already-production-2782922,"Tesla Full Self-Driving Feature To Launch Soon, Autopilot Upgrade Already In Production",TSLA,Kalyan Kumar,04/03/19,10:48 PM,0.1068,0.047,0.044000000000000004,0.909
291,https://www.ibtimes.com/tesla-takes-over-norway-60-new-car-sales-are-electric-vehicles-2782474,"Tesla Takes Over Norway, 60% Of New Car Sales Are Electric Vehicles",TSLA,Arthur Villasanta,04/02/19,11:10 PM,0.9769,0.1,0.025,0.875
292,https://www.ibtimes.com/tesla-model-s-3-x-y-which-one-has-highest-resale-value-2782022,"Tesla Model S, 3, X, Y: Which One Has Highest Resale Value?",TSLA,Jerome Santos,04/02/19,1:54 AM,0.9884,0.13699999999999998,0.0,0.863
293,https://www.ibtimes.com/tesla-fined-multiple-violations-hazardous-waste-law-california-factory-2781991,Tesla Fined For Multiple Violations Of Hazardous Waste Law At California Factory,TSLA,Arthur Villasanta,04/01/19,11:42 PM,-0.9825,0.08900000000000001,0.14400000000000002,0.767
294,https://www.ibtimes.com/tesla-police-cars-georgia-already-under-evaluation-2781935,Tesla As Police Cars In Georgia Already Under Evaluation,TSLA,Arthur Villasanta,04/01/19,9:25 PM,0.9718,0.06,0.0,0.94
295,https://www.ibtimes.com/tesla-cars-store-all-your-data-factory-reset-answer-2781659,"Tesla Cars Store All Your Data, Factory Reset Is The Answer",TSLA,Arthur Villasanta,04/01/19,7:30 AM,0.9169,0.063,0.034,0.903
296,https://www.ibtimes.com/space-20-new-age-space-exploration-business-opportunities-2781698,Space 2.0: A New Age Of Space Exploration And Business Opportunities,IBM,Rod Pyle,04/01/19,6:00 AM,0.9981,0.11699999999999999,0.022000000000000002,0.862
297,https://www.ibtimes.com/apple-challenge-tesla-model-y-tim-cooks-company-poaches-elon-musks-ex-colleagues-2781650,Apple To Challenge Tesla Model Y? Tim Cook’s Company Poaches Elon Musk’s Ex-Colleagues,AAPL,Lorraine Lorenzo,04/01/19,12:36 AM,0.9678,0.07,0.006,0.923
298,https://www.ibtimes.com/teslas-vehicle-delivery-update-most-important-thing-watch-2781630,Tesla's Vehicle Delivery Update: The Most Important Thing To Watch,TSLA,Daniel Sparks,03/31/19,11:10 PM,0.9153,0.08900000000000001,0.07200000000000001,0.8390000000000001
299,https://www.ibtimes.com/tesla-ceo-elon-musk-launch-own-tequila-drink-teslaquila-very-soon-2781629,Tesla CEO Elon Musk To Launch Own Tequila Drink ‘Teslaquila’ Very Soon,TSLA,Kalyan Kumar,03/31/19,11:05 PM,-0.4203,0.052000000000000005,0.052000000000000005,0.8959999999999999
300,https://www.ibtimes.com/daimler-challenges-tesla-semi-electric-truck-acquires-us-robotics-firm-2781585,"Daimler Challenges Tesla Semi Electric Truck, Acquires US Robotics Firm",DDAIF,Arthur Villasanta,03/31/19,9:15 PM,0.9331,0.052000000000000005,0.008,0.9390000000000001
301,https://www.ibtimes.com/tesla-still-planning-semi-external-company-variants-far-production-2781512,"Tesla Is Still Planning Semi, External Company Variants Far From Production",TSLA,Jerome Santos,03/31/19,7:06 AM,0.7096,0.024,0.0,0.976
302,https://www.ibtimes.com/tesla-model-3-system-can-be-hacked-after-crash-personal-data-can-be-taken-2781339,"Tesla Model 3 System Can Be Hacked After Crash, Personal Data Can Be Taken",TSLA,Jerome Santos,03/30/19,3:32 AM,0.9705,0.109,0.038,0.853
303,https://www.ibtimes.com/tesla-model-y-features-new-vehicle-sedan-forced-be-suv-2780950,Tesla Model Y Features: New Vehicle Is Sedan 'Forced' To Be An SUV?,TSLA,Lorraine Lorenzo,03/28/19,11:10 PM,0.9011,0.065,0.022,0.913
304,https://www.ibtimes.com/tesla-model-y-beats-audi-e-tron-others-electric-suv-buyers-choice-poll-2780589,"Tesla Model Y Beats Audi E-Tron, Others In Electric SUV Buyers’ Choice Poll",TSLA,Lorraine Lorenzo,03/28/19,2:03 AM,0.9526,0.064,0.019,0.917
305,https://www.ibtimes.com/tesla-closing-stores-again-elon-musks-emails-staff-about-plan-2780538,"Tesla Is Closing Stores Again, Elon Musks Emails Staff About Plan",TSLA,Arthur Villasanta,03/27/19,11:56 PM,-0.7506,0.047,0.07,0.883
306,https://www.ibtimes.com/tesla-model-3-right-hand-drive-spotted-california-may-hit-stores-soon-2780515,"Tesla Model 3 Right-Hand Drive Spotted In California, May Hit Stores Soon",TSLA,Kalyan Kumar,03/27/19,10:41 PM,0.9931,0.115,0.021,0.8640000000000001
307,https://www.ibtimes.com/fisker-confirms-affordable-electric-suv-beat-tesla-model-y-2780492,Fisker Confirms 'Affordable' Electric SUV To Beat Tesla Model Y,TSLA,Arthur Villasanta,03/27/19,9:56 PM,0.9568,0.08,0.034,0.8859999999999999
308,https://www.ibtimes.com/tesla-model-y-price-elon-musk-fails-keep-affordable-electric-suv-promise-2780182,Tesla Model Y Price: Elon Musk Fails To Keep ‘Affordable’ Electric SUV Promise,TSLA,Lorraine Lorenzo,03/27/19,3:24 AM,0.9615,0.099,0.04,0.861
309,https://www.ibtimes.com/tesla-model-3-best-selling-ev-europe-tops-luxury-car-market-2780047,"Tesla Model 3 Is Best Selling EV In Europe, Tops Luxury Car Market",TSLA,Arthur Villasanta,03/26/19,10:26 PM,0.9595,0.056,0.009000000000000001,0.934
310,https://www.ibtimes.com/elon-musk-could-face-suspension-tesla-sec-square-court-2780006,"Elon Musk Could Face Suspension As Tesla, SEC Square-Off In Court",TSLA,Arthur Villasanta,03/26/19,8:57 PM,-0.9544,0.065,0.10800000000000001,0.8270000000000001
311,https://www.ibtimes.com/why-tesla-model-y-panoramic-glass-roof-not-good-idea-2779628,Why Tesla Model Y Panoramic Glass Roof Is Not A Good Idea,TSLA,Jerome Santos,03/26/19,3:30 AM,-0.9291,0.054000000000000006,0.1,0.846
